id,titulo,descr,cat
62702,instalación PI en LAPTOP CHOR,"Buen día. Por medio del presente solicito su apoyo para instalar PI en LAPTOP asignada a su servidor. Saludos ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan, está destinada (...) ",ADTR > Consulta /Actualizacion de Informacion Historica (PI) > PIAPP - Clientes de Acceso a Informacion Historica (PI Processbook) > PIAPP - PI Processbook
112367,RV: Error SIF OCCIDENTAL,"psi ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la persona o entidad a quien va dirigida, puede contener información confidencial o reservada, (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
103152,RV: Falla en buzón de EPM,"Voy a generar un ticket para seguimiento ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la persona o entidad a quien va dirigida, puede contener  (...) ",CORREO ELECTRONICO
62711,Re: Solicitud Cuenta de Correo institucional,"Gus, buenas tardes Para solicitar una cuenta de correo y licencia de office 365, anexo los datos: Depto: Departamento de comunicaciones y Seguridad de la Información en la GCR Noroeste Nombre: Israel Gastelum GaribaldiNEP: 30116 Saludos Héctor  (...) ",CORREO ELECTRONICO
67838,Re: Outlook marca cambio de horario de verano para el mes de abril,"Nomar, buenas tardes Puedes revisar este caso que está reportando Liliana Gracias Hector ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la pe (...) ",CORREO ELECTRONICO
78081,Instalación de Software PSR y descarga de BD,"Por requerimiento institucional, solicito apoyo en la instalación del Software y descarga de BD... ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
65802,INSTALACION PSSE V34,"Buen día Solicito soporte para instalación de software PSSE V34 en la máquina de Omar Munguia. Quedo al pendiente, Saludos! ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan  (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
84757,Instalación de PDF24,"Frank, buenas tardes Para que apoyes con la instalación del PDF24 en las pc de Karen y Fraijo. Saludos Héctor ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinad (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
67862,RV: Actualizaciones Windows respecto a los ajustes en la aplicación del horario de verano.,"Ivan, buen día Pregúntale a Ivan Alvarado de la GCR Norte cual va a ser el mecanismo de actualización del sistema opertivo en las MV que están en datacenter norte que nosotros administramos. Me comento Alfredo Ochoa que ya habían avanzado en ese tem (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
67863,Actualizaciones Oracle Linux respecto a los ajustes en la aplicación del horario de verano.,"Damian, buen día Pregúntale a Javier Palacios que alternativa esta evaluando para actualizar las instancias de oracle linux que están en los hyperflex por el tema de los ajustes en la aplicación del horario de verano y en que consisten los cambios.  (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
64278,Re: Cambios licenciamiento AutoCAD,"Frank, buenas tardes Para que realices el cambio de licenciamiento solicitado en la consola Autocad. Gracias Héctor ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está de (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
107291,ERROR REGISTRO DE CHECADA PERSONAL NUEVO INGRESO,Buenos días!! De la manera mas atenta le solicito el apoyo para verificar los siguientes usuarios: 30122 Jesus Fernando Rivera Vázquez A2228 María Fernanda Lopez Chan ya que no se les esta registrando las checadas en GI ni en el SIAP y de igual m (...) ,SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
93985,Solicitud de actualizacion de grupo g-e-cenace-gerentes_cenace,"Gus y compañeras, buenas tardes Para solicitarles el apoyo con la actualización del grupo g-e-cenace-gerentes_cenace (gerentes_cenace@cenace.gob.mx) y agregar al Ing. Juan Felipe Federico Valle, gerente de control regional noroeste. Agradeciendo de (...) ",CORREO ELECTRONICO
64801,"Instalación de software MobaXterm para acceso a equipos de SP7, requerido por Ing. Salvador Valencia","Edgardo, buen día De acuerdo a lo comentado hace un momento, el Ing. Salvador Valencia esta solicitando se le instale el software MobaXterm para acceso a equipos de SP7. Para darle seguimiento Saludos Héctor ""La información contenida en este cor (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
110391,Revisar funcionalidad de reservación de salas de juntas y preparar presentación para responsables en cada subgerencia,"Javier, buenas tardes Voy a generar un ticket para seguimiento a esta actividad, cuando hayas completado las pruebas y preparado una presentación, me avisas para agendar una reunión con los responsables definidos en cada subgerencia, aquí en la sala (...) ",CORREO ELECTRONICO
91963,Re: Software requerido en nuevo equipo de computo (laptop docking),"Que tal Felipe, buenos dias Damián va a atender la instalación del software en tu laptop Saludos Héctor ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únic (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
98110,Depuración de archives en servidores históricos NMR4,"Realizar depuración periódica de archives en servidores históricos NMR4 para liberar espacio en disco. NORHIS1, NORHIS2, NORHIS3.",ADTR > Consulta /Actualizacion de Informacion Historica (PI) > HIS - Almacenamiento de Informacion Historica > HIS - PI Archives
89918,Problemas con microsoft office (actualizar licencia),"Favor de revisar el proceso de actualizar licencia de office, pues no está permitiendo usar la paquetería de office, de los tres últimos casos (Santacruz, Juan y Gustavo) solo Gustavo pudo registrar su usuario, esto está sucediendo en las PC de turno (...) ",CORREO ELECTRONICO > Office 365
80708,Reporte de buzón de correo con capacidad máxima alcanzada,"Se recibe reporte de parte del usuario indicando que no puede enviar un correo electrónico, se identifica que su buzón de correo se encuentra en el límite de la capacidad máxima. Se procederá a realizar la activación de archivado.",CORREO ELECTRONICO > Mensajer¡a
77125,Verificar instalación del visio en equipo de computo de la Gerencia,"Uriel, buenas tardes Favor de verificar si se tiene instalado el visio en el equipo que le entregó Salvador a Felipe y realizar la activación y/o instalación con su cuenta. Saludos Héctor P.D. Damián puede verificar los usuarios activos de visio. (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
106831,"RV: Personal nuevo, solo informativo","psi De: Angel Ivan Estrada Bracamonte ivan.estrada@cenace.gob.mx Enviado: lunes, 4 de marzo de 2024 03:52 p. m. Para: Hector Alberto Gutierrez Ibarra hector.gutierrez@cenace.gob.mx Cc: Alejandro Romo Sanchez alejandro.romos@cenace.gob.mx Asunto: RV: (...) ",CORREO ELECTRONICO
63317,Falla en Excel,"Buenas Tardes Solicito apoyo para la revisión de mi equipo de computo derivado de fallas en la ejecución de macros de Excel Al ejecutar la macro de Excel de SIVEL no ejecutas y se queda en blanco. Anexo imagen Saludos ""La información contenida en es (...) ",CORREO ELECTRONICO > Office 365
111963,RV: ERROR EN SIF *** PROBLEMATICA NO DEJA DESCARGAR***,"""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la persona o entidad a quien va dirigida, puede contener información confidencial o reservada, en t (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
63841,Apoyo en corrección de consulta de datos en histórico,Favor de apoyar en la regularización de la aplicación de mem que consulta al histórico 4.,ADTR > Consulta /Actualizacion de Informacion Historica (PI) > HIS - Almacenamiento de Informacion Historica
70507,Re: Problema al registrar tickets de servicio en correo: servicios.tic@cenace.gob.mx,"Buen día, Notificando que esta problemática ya fué resuelta por parte del corporativo, la aplicación esta funcionando correctamente, pueden seguir enviando sus solicitudes de servicio a la cuenta servicios.tic@cenace.gob.mx como se hace regularmente (...) ",CORREO ELECTRONICO
111983,RV: ERROR EN SIF *** PROBLEMATICA NO DEJA DESCARGAR***,"PSI ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la persona o entidad a quien va dirigida, puede contener información confidencial o reservada, (...) ",SEGURIDAD INFORMATICA > Servicios de Directorio Activo > Despliegue de software
78195,Re: acutalizar grupo de correos,"Enterado Felipe, buenas tardes Le comento a Uriel para revisar el listado de grupos de Outlook de la GCR Noroeste, para actualizarlos. Genero el ticket para el seguimiento. Saludos Héctor ""La información contenida en este correo electrónico, así  (...) ",CORREO ELECTRONICO
89974,Re: Problemas con microsoft office (actualizar licencia),"Buenas tardes. Para informar que en mi caso, ya pude acceder al office desde el pasado viernes. Basto con cerrar el office y volver a abrirlo para que me dejara editar. Saludos... Ing. Juan B. Landavazo Saavedra Gerencia de Control Regional Noroest (...) ",CORREO ELECTRONICO > Office 365
89975,Activación de Office en PC de Francisco Enriquez,"Se solicita activación de Office en PC de Francisco Enriquez. ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada únicamente a la persona o entidad a quien va diri (...) ",CORREO ELECTRONICO > Office 365
79229,Reunión del Centro de Operación Estratégico (COE) de la Región Noroeste,"Memo, buenos dias Se solicita el apoyo para realizar pruebas en la sala de juntas de la Gerencia, para verificar la configuración del teams, el audio y video para la reunión de COE. Saludos Héctor ""La información contenida en este correo electrón (...) ",CORREO ELECTRONICO > Interfaces para Aplicaciones
110979,Revisar funcionamiento de macros de excel en PC de Adrian Villalvazo,"Revisar funcionamiento de macros de excel en PC de Adrian Villalvazo Para documentar caso en mesa de servicio. ""La información contenida en este correo electrónico, así como, en su caso, el contenido de los documentos que se adjuntan está destinada  (...) ",CORREO ELECTRONICO > Office 365
